"Subject" "ActivityName" "DomainSignal" "RawSignal" "Acceleration" "Magnitude" "Measure" "JerkSignal" "Axis" "count" "average"
"243" 1 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 51 0.288785490570588
"244" 1 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 51 -0.951851324117647
"245" 1 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 51 -0.943345936078431
"246" 1 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 51 -0.896651551980392
"247" 1 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 51 -0.917459153176471
"248" 1 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 51 -0.887417326686274
"249" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 51 -0.046001931845098
"250" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 51 -0.0747770985490196
"251" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 51 0.0748873419411765
"252" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 51 -0.0988245145803922
"253" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 51 -0.0425656873921569
"254" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 51 -0.0546045824509804
"255" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 51 -0.94511603745098
"256" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 51 -0.959033622941176
"257" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 51 -0.925317537843137
"258" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 51 -0.967059627058824
"259" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 51 -0.982440968431373
"260" 1 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 51 -0.975679517254902
"261" 1 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 51 -0.91244025254902
"262" 1 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 51 -0.982575053921569
"263" 1 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 51 -0.896437831333333
"264" 1 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 51 -0.969680762941176
"265" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 47 -0.661473002340425
"266" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 47 -0.468459893465957
"267" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 47 -0.681631772978723
"268" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 47 -0.663603028808511
"269" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 47 -0.572340589606383
"270" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 47 -0.767989846808511
"271" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 47 -0.701400788723404
"272" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 47 -0.441051582404255
"273" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 47 -0.618803930446808
"274" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 47 -0.651765268425532
"275" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 47 -0.527370823325106
"276" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 47 -0.78872394212766
"277" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 47 -0.576335918638298
"278" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 47 -0.592914550125532
"279" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 47 -0.623486370765957
"280" 1 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 47 -0.588556881323404
"281" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 47 -0.659891624048936
"282" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 47 -0.642381535574468
"283" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 47 -0.672406458510638
"284" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 47 -0.741619814468085
"285" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 47 -0.619738522702128
"286" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 47 -0.745256298297872
"287" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 47 -0.607812202978723
"288" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 47 -0.709097299574468
"289" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 47 -0.624562401489362
"290" 1 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 47 -0.72395849106383
"291" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 47 0.226130558106383
"292" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 47 -0.0448197086638298
"293" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 47 -0.0894278591276596
"294" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 47 0.0893283525680851
"295" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 47 0.0155481674717021
"296" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 47 -0.013447929262766
"297" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 47 -0.688592728085106
"298" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 47 -0.424668616702128
"299" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 47 -0.620247896476596
"300" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 47 -0.64209594793617
"301" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 47 -0.535441028570213
"302" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 47 -0.779095528510638
"303" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 47 -0.565117638574468
"304" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 47 -0.648348965276596
"305" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 47 -0.556982371106383
"306" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 47 -0.589788398319149
"307" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 47 0.169256937595745
"308" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 47 0.297668905638298
"309" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 47 0.275635273617021
"310" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 47 -0.911034309787234
"311" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 47 -0.903010529319149
"312" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 47 -0.89258410893617
"313" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 47 -0.565117638574468
"314" 1 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 47 -0.556982371106383
"315" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 47 -0.0169834107297872
"316" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 47 -0.0764369760085106
"317" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 47 0.114464376789362
"318" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 47 -0.0969116747914894
"319" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 47 -0.0446164859659575
"320" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 47 -0.0581881823212766
"321" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 47 -0.721098881723404
"322" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 47 -0.626355359978723
"323" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 47 -0.705878585319149
"324" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 47 -0.653914490638298
"325" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 47 -0.717746924680851
"326" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 47 -0.752998724680851
"327" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 47 -0.618675401489362
"328" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 47 -0.714661290425532
"329" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 47 -0.571900274468085
"330" 1 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 47 -0.705934021489362
"331" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 51 -0.224793849607843
"332" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 51 0.0472273606215686
"333" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 51 -0.34299089254902
"334" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 51 -0.193182571841373
"335" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 51 -0.069300496154902
"336" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 51 -0.473271932745098
"337" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 51 -0.329003482352941
"338" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 51 0.0271500579388235
"339" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 51 -0.30072410572549
"340" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 51 -0.153281167235294
"341" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 51 0.0719983373960784
"342" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 51 -0.546439011960784
"343" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 51 -0.142757643764706
"344" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 51 -0.0739274094403922
"345" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 51 -0.410613381764706
"346" 1 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 51 -0.132226949568627
"347" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 51 -0.346005074627451
"348" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 51 -0.128873775894118
"349" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 51 -0.271694304196078
"350" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 51 -0.51653023745098
"351" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 51 -0.0602915525176471
"352" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 51 -0.454080201176471
"353" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 51 -0.220931065405882
"354" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 51 -0.335029433431373
"355" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 51 -0.33929957
"356" 1 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 51 -0.386740737058824
"357" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 51 0.276446530196078
"358" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 51 -0.0174642906584314
"359" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 51 -0.113022267960784
"360" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 51 0.0608362466470588
"361" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 51 0.0113359825705882
"362" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 51 -0.0171656759437255
"363" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 51 -0.297276778431373
"364" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 51 0.0793122194705882
"365" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 51 -0.278695898235294
"366" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 51 -0.135539284341176
"367" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 51 0.0314730085313725
"368" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 51 -0.51059655254902
"369" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 51 -0.158721224703922
"370" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 51 -0.165531636176471
"371" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 51 -0.234132214568627
"372" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 51 -0.0965105207439216
"373" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 51 0.868519275686275
"374" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 51 -0.274019006117647
"375" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 51 -0.0266151291372549
"376" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 51 -0.976103675490196
"377" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 51 -0.968709918235294
"378" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 51 -0.942937902156863
"379" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 51 -0.158721224703922
"380" 1 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 51 -0.234132214568627
"381" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 51 -0.0307973894588235
"382" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 51 -0.0800875491568627
"383" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 51 0.0828524336627451
"384" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 51 -0.0925254466470588
"385" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 51 -0.0279806588627451
"386" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 51 -0.0457412738745098
"387" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 51 -0.475053559607843
"388" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 51 -0.0810610082156863
"389" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 51 -0.36257125745098
"390" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 51 -0.222091283431373
"391" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 51 -0.324762844784314
"392" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 51 -0.410148800784314
"393" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 51 -0.176959912862745
"394" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 51 -0.317869643529412
"395" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 51 -0.208760766254902
"396" 1 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 51 -0.337059066333333
"397" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 50 -0.8417967728
"398" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 50 -0.75920150116
"399" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 50 -0.8717763478
"400" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 50 -0.826424748
"401" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 50 -0.77447170486
"402" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 50 -0.8898884898
"403" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 50 -0.8599396878
"404" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 50 -0.79073014434
"405" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 50 -0.8743653502
"406" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 50 -0.82829556434
"407" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 50 -0.74303190976
"408" 2 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 50 -0.8998563584
"409" 2 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 50 -0.8297693432
"410" 2 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 50 -0.79882326708
"411" 2 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 50 -0.8914423208
"412" 2 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 50 -0.782304251
"413" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 50 -0.8443637622
"414" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 50 -0.8797312308
"415" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 50 -0.8261847182
"416" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 50 -0.8947630668
"417" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 50 -0.8832369256
"418" 2 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 50 -0.871549216
"419" 2 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 50 -0.8624334464
"420" 2 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 50 -0.8773626864
"421" 2 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 50 -0.8950798666
"422" 2 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 50 -0.8541459406
"423" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 50 0.2832948778
"424" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 50 -0.01784790459
"425" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 50 -0.10746959714
"426" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 50 0.074301077741
"427" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 50 0.024199736014
"428" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 50 0.007403560532
"429" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 50 -0.8542722118
"430" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 50 -0.770280181888
"431" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 50 -0.8669984586
"432" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 50 -0.819405129692
"433" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 50 -0.751169405248
"434" 2 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 50 -0.8954575936
"435" 2 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 50 -0.8238840682
"436" 2 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 50 -0.82069529988
"437" 2 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 50 -0.8531490304
"438" 2 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 50 -0.79129854804
"439" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 50 -0.097026802
"440" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 50 0.4411038476
"441" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 50 0.48312226658
"442" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 50 -0.9690695824
"443" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 50 -0.9849863322
"444" 2 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 50 -0.9839076516
"445" 2 "LAYING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 50 -0.8238840682
"446" 2 "LAYING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 50 -0.8531490304
"447" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 50 -0.0260431693048
"448" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 50 -0.0961849746
"449" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 50 0.11321495702
"450" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 50 -0.1039743352
"451" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 50 -0.035442768338
"452" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 50 -0.065255254094
"453" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 50 -0.8825146018
"454" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 50 -0.8812620644
"455" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 50 -0.848999291
"456" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 50 -0.8262858514
"457" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 50 -0.8865863788
"458" 2 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 50 -0.8362604122
"459" 2 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 50 -0.8356232038
"460" 2 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 50 -0.8694315024
"461" 2 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 50 -0.866192645
"462" 2 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 50 -0.862507583
"463" 2 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 47 -0.847128841276596
"464" 2 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 47 -0.75960271392766
